"","age","d13C","source","assigned location","assigned lat","assigned lon","category"
"274","  0.231083","-0.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"275","  0.233378","-0.78000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"276","  0.234197","-0.69000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"277","  0.235793","-0.88000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"278","  0.237348","-0.33000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"279","  0.238232","-0.13000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"280","  0.238913","-1.30000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"281","  0.240829"," 0.00000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"282","  0.241303","-1.47000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"283","  0.241303","-0.50000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"284","  0.243105","-1.30000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"285","  0.243105","-0.75000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"286","  0.243455","-1.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"287","  0.243859","-0.04000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"288","  0.245024","-0.86000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"289","  0.246143","-1.04000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"290","  0.246143","-0.92000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"291","  0.246593","-1.18000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"292","  0.248427","-0.64000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"293","  0.250711","-0.54000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"294","  0.251938","-0.59000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"295","  0.252712","-0.32000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"296","  0.254163","-0.71000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"297","  0.255772","-0.70000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"298","  0.256403","-0.75000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"299","  0.256859","-0.37000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"300","  0.257718","-0.16000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"301","  0.257757","-0.26000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"302","  0.258643","-0.79000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"303","  0.258643","-0.69000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"304","  0.259280","-0.33000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"305","  0.260098","-0.34000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"306","  0.260098","-0.23000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"307","  0.260883","-0.89000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"308","  0.261700","-0.27000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"309","  0.261728","-0.32000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"310","  0.262238","-0.91000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"311","  0.263123","-1.17000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"312","  0.263713","-1.18000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"313","  0.264123","-0.44000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"314","  0.264856","-0.33000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"315","  0.265363","-1.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"316","  0.266543","-1.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"317","  0.267236","-1.27000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"318","  0.267603","-1.01000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"319","  0.267684","-1.29000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"320","  0.268862","-1.36000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"321","  0.268862","-1.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"322","  0.269589","-1.36000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"323","  0.269589","-1.23000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"324","  0.269669","-1.41000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"325","  0.269843","-1.74000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"326","  0.271013","-1.24000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"327","  0.273162","-1.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"328","  0.273588","-1.68000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"329","  0.273588","-1.39000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"330","  0.273640","-1.30000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"331","  0.274167","-1.02000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"332","  0.275312","-1.04000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"333","  0.277461","-0.89000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"334","  0.278618","-1.42000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"335","  0.284576","-0.03000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"336","  0.284576","-0.02000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"337","  0.288392","-0.82000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"338","  0.289424","-0.65000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"339","  0.290867","-1.12000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"340","  0.291849","-0.19000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"341","  0.293342","-1.02000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"342","  0.293342","-0.96000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"343","  0.294273","-0.86000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"344","  0.295817","-1.05000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"345","  0.296697","-0.88000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"346","  0.298045","-0.52000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"347","  0.300765","-1.03000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"348","  0.301545","-0.42000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"349","  0.303346"," 0.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"350","  0.306918"," 0.00000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"351","  0.306918"," 0.14000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"352","  0.309175"," 0.15000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"353","  0.311748","-0.92000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"354","  0.313707","-1.14000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"355","  0.316893","-0.87000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"356","  0.318469","-0.36000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"357","  0.319466","-0.16000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"358","  0.320850","-0.32000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"359","  0.322039","-0.42000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"360","  0.322039","-0.37000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"361","  0.323290","-0.70000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"362","  0.326281"," 0.21000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"363","  0.328620"," 0.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"364","  0.329274"," 0.20000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"365","  0.332267","-0.16000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"366","  0.334689","-0.31000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"367","  0.335669","-0.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"368","  0.336905","-1.14000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"369","  0.336905","-1.06000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"370","  0.338900","-1.75000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"371","  0.338900","-1.29000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"372","  0.343553","-1.21000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"373","  0.343553","-0.96000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"374","  0.345767","-0.52000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"375","  0.348168","-1.08000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"376","  0.350591","-0.36000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"377","  0.350594","-1.06000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"378","  0.352683","-1.33000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"379","  0.353014","-1.17000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"380","  0.354771","-0.64000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"381","  0.354771","-0.60000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"382","  0.355437","-1.19000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"383","  0.356859","-1.38000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"384","  0.356859","-1.14000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"385","  0.357860","-1.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"386","  0.361036","-1.33000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"387","  0.365126","-0.60000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"388","  0.365213","-1.08000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"389","  0.367549","-0.38000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"390","  0.367549","-0.30000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"391","  0.369971","-0.37000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"392","  0.372394","-0.73000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"393","  0.373566","-0.42000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"394","  0.374575","-0.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"395","  0.375655","-0.68000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"396","  0.376133","-1.08000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"397","  0.377240","-0.42000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"398","  0.377743","-0.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"399","  0.378919","-0.62000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"400","  0.379663","-0.27000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"401","  0.379831","-0.81000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"402","  0.379831","-0.42000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"403","  0.382086","-0.63000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"404","  0.384490","-0.79000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"405","  0.384490","-0.71000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"406","  0.384506","-0.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"407","  0.386929","-0.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"408","  0.387276","-0.48000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"409","  0.389352","-0.04000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"410","  0.389352"," 0.03000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"411","  0.390273"," 0.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"412","  0.390356","-0.06000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"413","  0.391775","-0.08000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"414","  0.392361"," 0.06000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"415","  0.394197","-0.09000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"416","  0.394197"," 0.10000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"417","  0.396620"," 0.03000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"418","  0.398716","-1.30000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"419","  0.398716","-1.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"420","  0.399116","-0.67000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"421","  0.399351","-0.45000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"422","  0.399908","-0.17000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"423","  0.402313"," 0.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"424","  0.404678"," 0.15000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"425","  0.404678"," 0.34000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"426","  0.405230"," 0.18000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"427","  0.405230"," 0.18000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"428","  0.407063"," 0.30000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"429","  0.408143"," 0.08000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"430","  0.408643","-0.44000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"431","  0.409296"," 0.15000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"432","  0.409296"," 0.31000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"433","  0.410063"," 0.04000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"434","  0.410870"," 0.21000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"435","  0.411344"," 0.32000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"436","  0.412850","-1.15000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"437","  0.412850","-0.70000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"438","  0.412910","-0.09000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"439","  0.414333","-0.73000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"440","  0.414333","-0.16000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"441","  0.414893","-0.17000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"442","  0.415592","-1.37000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"443","  0.416416","-1.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"444","  0.416416","-0.80000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"445","  0.416936","-0.84000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"446","  0.416936","-0.46000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"447","  0.417167","-1.34000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"448","  0.418741","-1.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"449","  0.418849","-0.33000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"450","  0.418849"," 0.12000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"451","  0.418979","-1.55000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"452","  0.421039","-0.34000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"453","  0.422268","-1.84000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"454","  0.422268","-1.36000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"455","  0.422704","-0.07000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"456","  0.423008","-1.03000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"457","  0.423034","-1.11000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"458","  0.423543","-1.13000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"459","  0.423543","-1.11000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"460","  0.423780","-1.71000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"461","  0.423979","-1.25000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"462","  0.424799","-1.52000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"463","  0.425218","-1.22000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"464","  0.425292","-1.77000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"465","  0.425678","-1.18000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"466","  0.425793","-1.17000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"467","  0.426308","-0.89000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"468","  0.426527","-0.91000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
"469","  0.426527","-0.76000000","Bickert et al. 1997","CearaRiseStack","  5.00"," -44.00","bf"
