"age","d13C","source","assigned.location","assigned.lat","assigned.lon","category","X","plng_PALEOMAP","plat_PALEOMAP","validtime_PALEOMAP","plng_MERDITH2021","plat_MERDITH2021","validtime_MERDITH2021","plng_CAO2024","plat_CAO2024","validtime_CAO2024","plng_TorsvikCocks2017","plat_TorsvikCocks2017","validtime_TorsvikCocks2017"
73.051379,2.28,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.0984066395669,46.4985987265699,TRUE,19.0443134594311,44.9538210103474,TRUE,19.0443134594311,44.9538210103474,TRUE,5.92945691841269,44.8222755340073,TRUE
73.055606,2.21,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.0994284487377,46.4966934035542,TRUE,19.044637295398,44.9542948820573,TRUE,19.044637295398,44.9542948820573,TRUE,5.93188397342418,44.8221766999303,TRUE
73.061312,2.14,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1008077185694,46.4941213306945,TRUE,19.045074413112,44.9549345160158,TRUE,19.045074413112,44.9549345160158,TRUE,5.93516025739004,44.8220432774704,TRUE
73.06723,2.15,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1022381562344,46.49145358659,TRUE,19.0455277394419,44.955597863388,TRUE,19.0455277394419,44.955597863388,TRUE,5.93855828993711,44.8219048893723,TRUE
73.072092,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1034132895693,46.4892617882997,TRUE,19.0459001504476,44.9561428047298,TRUE,19.0459001504476,44.9561428047298,TRUE,5.94134999882002,44.8217911885956,TRUE
73.075051,2.3,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1041284465027,46.4879278292201,TRUE,19.0461267880096,44.9564744372364,TRUE,19.0461267880096,44.9564744372364,TRUE,5.94304903264689,44.8217219877543,TRUE
73.08,2.91,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.378409529505,16.8156908718444,FALSE,-158.090556166598,19.2137156635459,TRUE,-158.090556166598,19.2137156635459,TRUE,154.760382294044,40.2166040501325,TRUE
73.080335,2.35,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1054054807469,46.48554565837,TRUE,19.0465314831527,44.9570666135586,TRUE,19.0465314831527,44.9570666135586,TRUE,5.9460830765256,44.8215984077708,TRUE
73.085619,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1066824522163,46.4831633992353,TRUE,19.0469361523218,44.9576587481003,TRUE,19.0469361523218,44.9576587481003,TRUE,5.94911713820821,44.8214748208814,TRUE
73.09,2.29,"Li, L. & Keller, G. 1999","Site 463",21.35,174.669,"Planktonic foraminifera","",-147.400740365125,4.81417941798888,FALSE,-143.934669347709,7.26931872322456,TRUE,-143.934669347709,7.26931872322456,TRUE,173.444202817847,30.1867218649546,TRUE
73.091325,2.31,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1080613369207,46.4805907848404,TRUE,19.0473731107164,44.9582981258007,TRUE,19.0473731107164,44.9582981258007,TRUE,5.95239353139387,44.8213413561176,TRUE
73.094073,2.28,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1087253793674,46.4793517813505,TRUE,19.0475835383387,44.9586060316428,TRUE,19.0475835383387,44.9586060316428,TRUE,5.95397144424493,44.8212770768333,TRUE
73.098511,2.3,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1097977672523,46.4773507493185,TRUE,19.0479233625842,44.9591032734744,TRUE,19.0479233625842,44.9591032734744,TRUE,5.95651977217983,44.8211732623024,TRUE
73.104007,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1111257464327,46.474872593604,TRUE,19.0483441740665,44.9597190147545,TRUE,19.0483441740665,44.9597190147545,TRUE,5.95967562786924,44.8210446920607,TRUE
73.107177,2.38,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1118916715433,46.473443191809,TRUE,19.0485868782476,44.9600741433721,TRUE,19.0485868782476,44.9600741433721,TRUE,5.96149588089813,44.8209705315041,TRUE
73.109925,2.35,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1125556161187,46.472204050605,TRUE,19.0487972653497,44.9603819840236,TRUE,19.0487972653497,44.9603819840236,TRUE,5.96307382151311,44.820906241404,TRUE
73.11,2.52,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.350553789843,16.804492547486,FALSE,-158.077326777059,19.190964019487,TRUE,-158.077326777059,19.190964019487,TRUE,154.771421653444,40.2138253637748,TRUE
73.11542,2.32,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1138832127937,46.4697261475303,TRUE,19.0492179419282,44.9609975194088,TRUE,19.0492179419282,44.9609975194088,TRUE,5.96622914295994,44.8207776789652,TRUE
73.12007,2.27,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1150066037822,46.4676292123174,TRUE,19.0495739065389,44.9615183648251,TRUE,19.0495739065389,44.9615183648251,TRUE,5.96889926621878,44.8206688804922,TRUE
73.125565,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1163340752824,46.4651511330328,TRUE,19.0499945312668,44.9621338167778,TRUE,19.0499945312668,44.9621338167778,TRUE,5.97205462318152,44.8205403041677,TRUE
73.128524,2.35,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1170488767164,46.4638166737358,TRUE,19.0502210216482,44.9624652124942,TRUE,19.0502210216482,44.9624652124942,TRUE,5.97375375785535,44.8204710640426,TRUE
73.131906,2.37,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1178658375929,46.4622914146544,TRUE,19.050479879695,44.9628439664061,TRUE,19.050479879695,44.9628439664061,TRUE,5.97569579694814,44.8203919231094,TRUE
73.13719,2.32,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.119142196993,46.4599082941013,TRUE,19.0508842953967,44.9634356931285,TRUE,19.0508842953967,44.9634356931285,TRUE,5.97873003227659,44.8202682684575,TRUE
73.14,2.57,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.322701732008,16.7932896280225,FALSE,-158.064103622916,19.1682088775309,TRUE,-158.064103622916,19.1682088775309,TRUE,154.782459473829,40.2110441622835,TRUE
73.142685,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1204694573568,46.4574299174944,TRUE,19.0513048326308,44.9640510042784,TRUE,19.0513048326308,44.9640510042784,TRUE,5.98188544915403,44.8201396686406,TRUE
73.147758,2.35,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1216947278509,46.4551417882834,TRUE,19.0516930489004,44.9646190212011,TRUE,19.0516930489004,44.9646190212011,TRUE,5.9847985562707,44.8200209382073,TRUE
73.149449,2.36,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1221031385203,46.4543790604741,TRUE,19.0518224490051,44.9648083516152,TRUE,19.0518224490051,44.9648083516152,TRUE,5.98576959561727,44.8199813599639,TRUE
73.153676,2.31,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1231240163805,46.4524724269528,TRUE,19.0521458993737,44.9652816029466,TRUE,19.0521458993737,44.9652816029466,TRUE,5.9881969148262,44.8198824229238,TRUE
73.159382,2.28,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1245020292583,46.44989858513,TRUE,19.0525824965836,44.9659203994432,TRUE,19.0525824965836,44.9659203994432,TRUE,5.99147355538834,44.8197488613454,TRUE
73.1653,2.25,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1259311635312,46.4472290064356,TRUE,19.0530352830859,44.9665828782176,TRUE,19.0530352830859,44.9665828782176,TRUE,5.99487195772947,44.8196103288029,TRUE
73.169105,2.31,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1268499892322,46.4455125324898,TRUE,19.0533263866417,44.9670087937072,TRUE,19.0533263866417,44.9670087937072,TRUE,5.99705698486252,44.819521254144,TRUE
73.17,2.52,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.294853355039,16.7820821159626,FALSE,-158.050886696212,19.1454502416076,TRUE,-158.050886696212,19.1454502416076,TRUE,154.793495754049,40.2082604461125,TRUE
73.171218,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.127360219293,46.4445593170861,TRUE,19.0534880370206,44.9672453045656,TRUE,19.0534880370206,44.9672453045656,TRUE,5.99827038235802,44.819471787459,TRUE
73.17777,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1289422793651,46.4416034927495,TRUE,19.0539892568541,44.9679786360165,TRUE,19.0539892568541,44.9679786360165,TRUE,6.00203290888605,44.8193183937943,TRUE
73.18,2.38,"Li, L. & Keller, G. 1999","Site 463",21.35,174.669,"Planktonic foraminifera","",-147.323786956078,4.77507961898451,FALSE,-143.902813872928,7.19692892414395,TRUE,-143.902813872928,7.19692892414395,TRUE,173.464225280814,30.1662760164171,TRUE
73.182632,2.29,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1301162062106,46.4394099957611,TRUE,19.0543611679933,44.9685227729758,TRUE,19.0543611679933,44.9685227729758,TRUE,6.00482496011304,44.8192045589674,TRUE
73.187704,2.32,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1313407809834,46.4371216774429,TRUE,19.0547491193319,44.96909037464,TRUE,19.0547491193319,44.96909037464,TRUE,6.00773762192659,44.8190858010236,TRUE
73.189606,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1317999816665,46.4362635371229,TRUE,19.0548945949171,44.9693032153352,TRUE,19.0548945949171,44.9693032153352,TRUE,6.00882987432511,44.8190412651215,TRUE
73.19,2.33,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.276289814841,16.7746078910526,FALSE,-158.042078867503,19.1302758785047,TRUE,-158.042078867503,19.1302758785047,TRUE,154.80085241798,40.2064032385118,TRUE
73.192565,2.35,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1325143582087,46.4349284790702,TRUE,19.0551209090803,44.9696343273956,TRUE,19.0551209090803,44.9696343273956,TRUE,6.01052912960739,44.8189719774309,TRUE
73.198061,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1338411779136,46.4324486898777,TRUE,19.0555412398403,44.9702492949377,TRUE,19.0555412398403,44.9702492949377,TRUE,6.01368531438354,44.818843277696,TRUE
73.203133,2.32,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1350655774262,46.4301601243702,TRUE,19.0559291184188,44.9708167794456,TRUE,19.0559291184188,44.9708167794456,TRUE,6.01659802596392,44.8187244999861,TRUE
73.208629,2.32,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1363922670874,46.4276801517261,TRUE,19.0563493951781,44.971431660031,TRUE,19.0563493951781,44.971431660031,TRUE,6.01975424767029,44.8185957855598,TRUE
73.212644,2.3,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1373614126658,46.4258683937953,TRUE,19.0566564027524,44.9718808209555,TRUE,19.0566564027524,44.9718808209555,TRUE,6.02205997854022,44.8185017508069,TRUE
73.217928,2.35,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1386368160228,46.4234839254447,TRUE,19.0570604217608,44.9724719090348,TRUE,19.0570604217608,44.9724719090348,TRUE,6.02509448529406,44.8183779887541,TRUE
73.22,2.51,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.248447570501,16.7633927302412,FALSE,-158.028872302192,19.1075114280257,TRUE,-158.028872302192,19.1075114280257,TRUE,154.811886128703,40.2036153322177,TRUE
73.223212,2.32,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1399121569037,46.4210993689206,TRUE,19.0574644148125,44.97306295531,TRUE,19.0574644148125,44.97306295531,TRUE,6.02812900979334,44.8182542196164,TRUE
73.228285,2.33,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1411365122653,46.4188099492383,TRUE,19.0578522512443,44.9736303606679,TRUE,19.0578522512443,44.9736303606679,TRUE,6.03104237675,44.8181353861393,TRUE
73.230187,2.28,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1415955401827,46.4179515651471,TRUE,19.0579976550708,44.9738430858021,TRUE,19.0579976550708,44.9738430858021,TRUE,6.03213467821536,44.8180908306834,TRUE
73.234837,2.28,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1427177352471,46.4158529439521,TRUE,19.0583531234507,44.974363132327,TRUE,19.0583531234507,44.974363132327,TRUE,6.03480514100347,44.8179818978552,TRUE
73.240121,2.21,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1439928762786,46.4134681052973,TRUE,19.0587570334447,44.9749540448212,TRUE,19.0587570334447,44.9749540448212,TRUE,6.03783972227364,44.8178581059992,TRUE
73.243925,2.2,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1449108233379,46.4117511835286,TRUE,19.0590477958813,44.9753794222556,TRUE,19.0590477958813,44.9753794222556,TRUE,6.04002435610625,44.8177689827045,TRUE
73.248153,2.15,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1459310483031,46.4098428372703,TRUE,19.0593709513866,44.975852187522,TRUE,19.0593709513866,44.975852187522,TRUE,6.04245250354842,44.8176699212537,TRUE
73.250266,2.19,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1464409045086,46.4088890943495,TRUE,19.0595324464799,44.9760884483059,TRUE,19.0595324464799,44.9760884483059,TRUE,6.04366600722264,44.8176204122491,TRUE
73.255761,2.22,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1477667734776,46.4064087551211,TRUE,19.0599524060082,44.9767028292182,TRUE,19.0599524060082,44.9767028292182,TRUE,6.04682181921454,44.8174916553833,TRUE
73.26,2.71,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.211330299658,16.7484320492959,FALSE,-158.011273201225,19.0771534092782,TRUE,-158.011273201225,19.0771534092782,TRUE,154.826595342223,40.1998942140657,TRUE
73.261045,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1490416673684,46.4040235674048,TRUE,19.060356213232,44.9772935761525,TRUE,19.060356213232,44.9772935761525,TRUE,6.04985647070366,44.8173678353172,TRUE
73.266963,2.26,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1504694551652,46.4013520886382,TRUE,19.0608084404003,44.9779551541374,TRUE,19.0608084404003,44.9779551541374,TRUE,6.05325525547167,44.8172291502399,TRUE
73.268866,2.25,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1509285598957,46.40049302086,TRUE,19.0609538522572,44.9781678808954,TRUE,19.0609538522572,44.9781678808954,TRUE,6.05434817797446,44.8171845525759,TRUE
73.273093,2.26,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1519483079916,46.3985847931558,TRUE,19.061276833342,44.9786403764727,TRUE,19.061276833342,44.9786403764727,TRUE,6.05677581805304,44.8170854876042,TRUE
73.277743,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1530700571768,46.3964855421044,TRUE,19.0616321162758,44.9791601242331,TRUE,19.0616321162758,44.9791601242331,TRUE,6.05944640753471,44.816976503814,TRUE
73.28,2.36,"BARRERA, E. & SAVIN, S. M. 1999","Site 305",-65.167,1.2,"Planktonic foraminifera","",-11.7223216388756,-65.4406916016004,FALSE,-11.1610499600675,-68.0666203410792,TRUE,-11.1610499600675,-68.0666203410792,TRUE,-0.409306012391179,-74.0590801699535,TRUE
73.28,2.35,"Li, L. & Keller, G. 1999","Site 463",21.35,174.669,"Planktonic foraminifera","",-147.238306047136,4.73160262081478,FALSE,-143.86743647375,7.11648302546393,TRUE,-143.86743647375,7.11648302546393,TRUE,173.486448311598,30.1435443052134,TRUE
73.282604,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1542426556201,46.3942909617526,TRUE,19.0620034991662,44.979703421627,TRUE,19.0620034991662,44.979703421627,TRUE,6.06223819327444,44.8168625688074,TRUE
73.287888,2.18,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1555172327213,46.3919053263296,TRUE,19.0624071745635,44.980293956147,TRUE,19.0624071745635,44.980293956147,TRUE,6.06527293479408,44.8167387123933,TRUE
73.29,2.76,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.183496636471,16.7372061919423,FALSE,-157.99808110479,19.0543808367124,TRUE,-157.99808110479,19.0543808367124,TRUE,154.837625450293,40.197100443722,TRUE
73.293172,2.21,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1567917474976,46.3895196027892,TRUE,19.0628108240131,44.9808844488508,TRUE,19.0628108240131,44.9808844488508,TRUE,6.0683076940292,44.8166148488032,TRUE
73.298244,2.18,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1580150686997,46.3872295142687,TRUE,19.063198254188,44.9814512109918,TRUE,19.063198254188,44.9814512109918,TRUE,6.07122071198523,44.8164959480028,TRUE
73.303317,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1592385736725,46.3849388930277,TRUE,19.0635857368357,44.982018046335,TRUE,19.0635857368357,44.982018046335,TRUE,6.07413432059764,44.8163770171338,TRUE
73.305853,2.22,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1598501840431,46.3837937777274,TRUE,19.063779431003,44.9823013936879,TRUE,19.063779431003,44.9823013936879,TRUE,6.07559084385518,44.8163175609348,TRUE
73.309658,2.22,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1607678138586,46.3820756151663,TRUE,19.0640700374215,44.9827265083784,TRUE,19.0640700374215,44.9827265083784,TRUE,6.07777621073128,44.8162283500808,TRUE
73.313885,2.22,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.161787177106,46.3801668432984,TRUE,19.064392858265,44.9831987457106,TRUE,19.064392858265,44.9831987457106,TRUE,6.08020396020482,44.8161292407649,TRUE
73.318112,2.2,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1628065005053,46.378258015054,TRUE,19.0647156625055,44.9836709562803,TRUE,19.0647156625055,44.9836709562803,TRUE,6.08263172100803,44.816030126835,TRUE
73.319803,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1632142669363,46.377494377653,TRUE,19.0648447948258,44.9838598553558,TRUE,19.0648447948258,44.9838598553558,TRUE,6.08360294337106,44.8159904752807,TRUE
73.32,2.44,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.155666649297,16.7259757545389,FALSE,-157.984895196071,19.0316047897749,TRUE,-157.984895196071,19.0316047897749,TRUE,154.848654012457,40.1943041609733,TRUE
73.32,2.28,"Li, L. & Keller, G. 1999","Site 463",21.35,174.669,"Planktonic foraminifera","",-147.20412041077,4.71420217893472,FALSE,-143.853290642228,7.08430091670624,TRUE,-143.853290642228,7.08430091670624,TRUE,173.495330407646,30.134447468813,TRUE
73.323819,2.25,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1641826565162,46.3756807591185,TRUE,19.0651514638926,44.9843084595318,TRUE,19.0651514638926,44.9843084595318,TRUE,6.08590953195504,44.8158963028075,TRUE
73.325509,2.24,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1645901603059,46.3749175428797,TRUE,19.0652805108873,44.9844972324534,TRUE,19.0652805108873,44.9844972324534,TRUE,6.08688018608412,44.8158566722079,TRUE
73.331005,2.21,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.165915347545,46.372435447179,TRUE,19.0657001625289,44.9851111058187,TRUE,19.0657001625289,44.9851111058187,TRUE,6.09003683475168,44.8157277855729,TRUE
73.337345,2.19,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1674439551657,46.3695720670327,TRUE,19.0661842236294,44.9858191931994,TRUE,19.0661842236294,44.9858191931994,TRUE,6.09367826183563,44.815579096584,TRUE
73.341361,2.2,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1684121877222,46.3677582262492,TRUE,19.0664908272392,44.9862676918474,TRUE,19.0664908272392,44.9862676918474,TRUE,6.09598489507244,44.8154849058643,TRUE
73.3458,2.26,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1694823611294,46.3657532768048,TRUE,19.0668297075687,44.9867634021569,TRUE,19.0668297075687,44.9867634021569,TRUE,6.09853449484674,44.8153807892899,TRUE
73.348336,2.27,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1700937313251,46.3646078216055,TRUE,19.0670233016305,44.9870465881296,TRUE,19.0670233016305,44.9870465881296,TRUE,6.09999108639958,44.8153213052108,TRUE
73.35,2.57,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.127840337155,16.7147407395957,FALSE,-157.971715467135,19.0088252723741,TRUE,-157.971715467135,19.0088252723741,TRUE,154.85968102757,40.1915053662755,TRUE
73.352986,2.26,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1712147001861,46.3625074665889,TRUE,19.0673782594471,44.9875658118283,TRUE,19.0673782594471,44.9875658118283,TRUE,6.10266189774195,44.8152122310867,TRUE
73.359327,2.2,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1727432383941,46.3596431951382,TRUE,19.0678622673987,44.9882738020923,TRUE,19.0678622673987,44.9882738020923,TRUE,6.10630398749893,44.8150634824493,TRUE
73.36,1.98,"MacLeod, KG,  Huber, B.T., Isaza-Londono, C. 2005","171-1052E-35R-2,2",29.951,-76.6268,"Planktonic foraminifera","",-52.4950966481522,30.1198627247944,FALSE,-43.7096758663493,29.5131084059912,TRUE,-43.7096758663493,29.5131084059912,TRUE,-72.3325923176177,27.9957961674392,TRUE
73.363554,2.19,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1737621337789,46.3577337609617,TRUE,19.0681848931731,44.988745724923,TRUE,19.0681848931731,44.988745724923,TRUE,6.10873187002707,44.8149643186964,TRUE
73.367992,2.2,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1748318467598,46.3557289525389,TRUE,19.0685236056601,44.9892411760138,TRUE,19.0685236056601,44.9892411760138,TRUE,6.11128095782772,44.814860199957,TRUE
73.37,2.61,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.109291503593,16.7072481877954,FALSE,-157.962932410475,18.9936370013336,TRUE,-157.962932410475,18.9936370013336,TRUE,154.86703151094,40.1896381078415,TRUE
73.37,2.3,"Li, L. & Keller, G. 1999","Site 463",21.35,174.669,"Planktonic foraminifera","",-147.161393760441,4.69244389000126,FALSE,-143.83561243969,7.04407028119325,TRUE,-143.83561243969,7.04407028119325,TRUE,173.506427310417,30.1230730898528,TRUE
73.373276,2.23,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1761054181085,46.3533418936835,TRUE,19.0689268618308,44.9898310346852,TRUE,19.0689268618308,44.9898310346852,TRUE,6.11431598534565,44.8147362267384,TRUE
73.379406,2.2,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1775828179869,46.3505725421074,TRUE,19.0693946492278,44.9905152808443,TRUE,19.0693946492278,44.9905152808443,TRUE,6.11783696107037,44.8145923955353,TRUE
73.384689,2.22,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1788560141274,46.3481857448594,TRUE,19.0697977730695,44.9911049375455,TRUE,19.0697977730695,44.9911049375455,TRUE,6.12087145238357,44.8144684300328,TRUE
73.388283,2.21,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1797221279715,46.3465619676409,TRUE,19.0700720015012,44.9915060543198,TRUE,19.0700720015012,44.9915060543198,TRUE,6.12293581261938,44.8143840927143,TRUE
73.393144,2.24,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1808935289481,46.3443656922004,TRUE,19.0704428851414,44.9920485468021,TRUE,19.0704428851414,44.9920485468021,TRUE,6.12572793889998,44.8142700184142,TRUE
73.398005,2.21,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1820648773714,46.3421693422574,TRUE,19.0708137468334,44.9925910038801,TRUE,19.0708137468334,44.9925910038801,TRUE,6.12852008013476,44.8141559379251,TRUE
73.4,2.43,"Jung, Claudia; Voigt, Silke; Friedrich, Oliver; Koch, Mirjam C; Frank, Martin 2013","ODP-198-2010B",32.224,158.259,"Planktonic foraminifera","",-161.081471314321,16.6960055491971,FALSE,-157.949762963561,18.970851708503,TRUE,-157.949762963561,18.970851708503,TRUE,154.878055945091,40.1868351275756,TRUE
73.403078,2.18,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1832872551089,46.3398771247229,TRUE,19.0712007592987,44.993157081072,TRUE,19.0712007592987,44.993157081072,TRUE,6.13143400936569,44.8140368755035,TRUE
73.408784,2.17,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1846620906149,46.3372987913716,TRUE,19.0716360339342,44.9937937462991,TRUE,19.0716360339342,44.9937937462991,TRUE,6.13471155300831,44.8139029486137,TRUE
73.413223,2.16,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1857315980126,46.3352928981388,TRUE,19.0719746362432,44.9942890082033,TRUE,19.0719746362432,44.9942890082033,TRUE,6.13726134226706,44.8137987538699,TRUE
73.418295,2.15,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1869535632214,46.3330008891289,TRUE,19.072361500733,44.9948548581564,TRUE,19.072361500733,44.9948548581564,TRUE,6.14017474592699,44.8136796946481,TRUE
73.421677,2.17,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1877683355423,46.3314725367956,TRUE,19.0726194479654,44.9952321444124,TRUE,19.0726194479654,44.9952321444124,TRUE,6.14211740701492,44.8136003024238,TRUE
73.423579,2.18,"Thibault et al. 2012","Stevns-1",55.28,12.45,"bulk","",11.1882265434647,46.3306129922337,TRUE,19.0727645100152,44.9954443185674,TRUE,19.0727645100152,44.9954443185674,TRUE,6.14320994165042,44.8135556517779,TRUE
